epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,676.57,0.2487,0.6463,0.79212,0.59861,0.7734,0.75696,0.74656,0.22403,1.02172,0.77448,0.000773714,0.000773714,0.000773714
18,716.024,0.25173,0.57437,0.79455,0.89358,0.85654,0.93334,0.92171,0.23015,0.44528,0.77498,0.000759571,0.000759571,0.000759571
19,755.787,0.2472,0.5451,0.79037,0.81875,0.85469,0.91807,0.91097,0.20912,0.5617,0.77299,0.000745429,0.000745429,0.000745429
20,795.663,0.23485,0.49271,0.78491,0.76554,0.82295,0.90624,0.8966,0.21842,0.59285,0.77422,0.000731286,0.000731286,0.000731286
21,835.909,0.23554,0.45997,0.79162,0.74064,0.88757,0.89789,0.8869,0.2047,0.53617,0.77201,0.000717143,0.000717143,0.000717143
22,876.447,0.23487,0.46817,0.78714,0.66421,0.8165,0.82499,0.81355,0.21363,0.84895,0.77319,0.000703,0.000703,0.000703
23,916.365,0.23534,0.44021,0.78927,0.92646,0.9047,0.96614,0.9535,0.22332,0.34846,0.77424,0.000688857,0.000688857,0.000688857
24,956.184,0.23807,0.3946,0.79189,0.90134,0.94741,0.97647,0.9623,0.21976,0.33512,0.77302,0.000674714,0.000674714,0.000674714
25,996.001,0.24381,0.39694,0.78879,0.87438,0.95875,0.97367,0.96159,0.23293,0.36922,0.77465,0.000660571,0.000660571,0.000660571
26,1035.62,0.23596,0.35326,0.78829,0.96464,0.92228,0.97636,0.96852,0.1967,0.28069,0.76983,0.000646429,0.000646429,0.000646429
27,1075.54,0.22818,0.34924,0.7861,0.90966,0.93672,0.98309,0.96901,0.21161,0.31331,0.77294,0.000632286,0.000632286,0.000632286
28,1115.46,0.22452,0.35494,0.78715,0.96292,0.94768,0.98714,0.97169,0.22051,0.27832,0.77346,0.000618143,0.000618143,0.000618143
29,1155.42,0.22919,0.34074,0.78661,0.94636,0.95559,0.99067,0.98109,0.20016,0.26587,0.77095,0.000604,0.000604,0.000604
30,1195.38,0.22308,0.34401,0.77999,0.96353,0.94491,0.99108,0.98136,0.20339,0.25669,0.76955,0.000589857,0.000589857,0.000589857
31,1235.2,0.2172,0.33151,0.78545,0.92263,0.95418,0.97984,0.97205,0.20439,0.28381,0.77004,0.000575714,0.000575714,0.000575714
32,1275.16,0.21431,0.30797,0.78474,0.95598,0.95038,0.99132,0.98475,0.19704,0.24422,0.76957,0.000561571,0.000561571,0.000561571
33,1315.01,0.21586,0.31787,0.78712,0.95469,0.95693,0.9916,0.97917,0.20262,0.24091,0.77087,0.000547429,0.000547429,0.000547429
34,1355.12,0.2112,0.30668,0.78509,0.96754,0.95941,0.99343,0.98567,0.18608,0.22209,0.76778,0.000533286,0.000533286,0.000533286
35,1394.43,0.20791,0.28202,0.78197,0.97142,0.9552,0.99046,0.98095,0.18898,0.22042,0.76902,0.000519143,0.000519143,0.000519143
36,1434.41,0.20506,0.2636,0.78258,0.96549,0.96529,0.99168,0.98313,0.18406,0.21206,0.76806,0.000505,0.000505,0.000505
37,1474.65,0.20907,0.28631,0.78424,0.97503,0.96832,0.99274,0.98634,0.18499,0.21382,0.76792,0.000490857,0.000490857,0.000490857
38,1514.5,0.20845,0.26543,0.78494,0.97761,0.95757,0.99341,0.9878,0.18333,0.20876,0.76787,0.000476714,0.000476714,0.000476714
39,1554.24,0.2001,0.25598,0.78219,0.98502,0.97945,0.99224,0.98502,0.18289,0.18922,0.76886,0.000462571,0.000462571,0.000462571
40,1594.18,0.20167,0.25247,0.78415,0.97728,0.94004,0.99161,0.98594,0.17974,0.20027,0.7677,0.000448429,0.000448429,0.000448429
41,1633.57,0.19522,0.2471,0.78657,0.98403,0.97268,0.99307,0.98483,0.18967,0.19632,0.76881,0.000434286,0.000434286,0.000434286
42,1673.67,0.19383,0.24758,0.78094,0.98032,0.96924,0.99167,0.98658,0.17292,0.19695,0.76657,0.000420143,0.000420143,0.000420143
43,1712.48,0.19712,0.24497,0.78342,0.98265,0.97074,0.99336,0.98903,0.17725,0.18964,0.76648,0.000406,0.000406,0.000406
44,1751.88,0.19264,0.23705,0.77965,0.98334,0.9762,0.99306,0.98729,0.17589,0.19036,0.76705,0.000391857,0.000391857,0.000391857
45,1790.5,0.19077,0.22576,0.78211,0.98606,0.97024,0.99362,0.9877,0.17353,0.18088,0.7663,0.000377714,0.000377714,0.000377714
46,1829.96,0.188,0.22077,0.77864,0.98067,0.9718,0.99346,0.98625,0.16985,0.18578,0.7661,0.000363571,0.000363571,0.000363571
47,1869.6,0.18675,0.23185,0.77913,0.98148,0.97005,0.99386,0.98716,0.16391,0.18038,0.76578,0.000349429,0.000349429,0.000349429
48,1909.42,0.19012,0.23181,0.78789,0.9833,0.97606,0.99309,0.98876,0.17168,0.17796,0.76559,0.000335286,0.000335286,0.000335286
49,1948.92,0.18803,0.21835,0.78011,0.98551,0.97633,0.99322,0.9888,0.16413,0.16828,0.76604,0.000321143,0.000321143,0.000321143
50,1988.15,0.18255,0.2117,0.77787,0.9864,0.97518,0.99363,0.98953,0.1665,0.17039,0.76592,0.000307,0.000307,0.000307
51,2027.11,0.18206,0.21411,0.78039,0.98409,0.97644,0.99434,0.98897,0.16567,0.17209,0.76561,0.000292857,0.000292857,0.000292857
52,2065.88,0.17926,0.21396,0.77973,0.98467,0.97459,0.99441,0.98874,0.16331,0.16342,0.76561,0.000278714,0.000278714,0.000278714
53,2104.59,0.17683,0.20254,0.77859,0.98514,0.96993,0.99426,0.99216,0.16038,0.1696,0.76512,0.000264571,0.000264571,0.000264571
54,2143.3,0.17189,0.2018,0.77786,0.98269,0.97277,0.99355,0.99133,0.15781,0.1606,0.76464,0.000250429,0.000250429,0.000250429
55,2181.78,0.17235,0.1973,0.78269,0.98488,0.97659,0.99428,0.99117,0.16244,0.15626,0.76512,0.000236286,0.000236286,0.000236286
56,2220.52,0.17243,0.19663,0.77849,0.98649,0.97197,0.99355,0.99042,0.1607,0.16718,0.7641,0.000222143,0.000222143,0.000222143
57,2259.14,0.17113,0.19888,0.77434,0.98379,0.97551,0.99423,0.9907,0.15328,0.15871,0.76383,0.000208,0.000208,0.000208
58,2298.38,0.16547,0.18775,0.77733,0.98589,0.97338,0.99433,0.99175,0.15033,0.15025,0.76404,0.000193857,0.000193857,0.000193857
59,2337.05,0.1623,0.18505,0.7735,0.98625,0.97718,0.99434,0.99114,0.15337,0.15297,0.76427,0.000179714,0.000179714,0.000179714
60,2375.54,0.16379,0.18502,0.7771,0.95733,0.99885,0.99363,0.989,0.15326,0.15248,0.76449,0.000165571,0.000165571,0.000165571
61,2414.32,0.16032,0.18225,0.77434,0.98727,0.97711,0.99451,0.99006,0.15395,0.14858,0.76405,0.000151429,0.000151429,0.000151429
62,2452.47,0.16047,0.17425,0.77596,0.95428,0.99746,0.99432,0.99085,0.14653,0.14283,0.76336,0.000137286,0.000137286,0.000137286
63,2491.17,0.15873,0.1735,0.77585,0.96261,0.9925,0.99409,0.98997,0.14907,0.14802,0.7635,0.000123143,0.000123143,0.000123143
64,2530.27,0.15399,0.16794,0.77601,0.98704,0.9758,0.99344,0.99048,0.14495,0.14398,0.76323,0.000109,0.000109,0.000109
65,2569.75,0.15303,0.16621,0.77914,0.98767,0.97732,0.99423,0.99073,0.14288,0.13902,0.76308,9.48571e-05,9.48571e-05,9.48571e-05
66,2608.39,0.15144,0.16021,0.77567,0.98778,0.97764,0.99433,0.99103,0.14157,0.13479,0.76306,8.07143e-05,8.07143e-05,8.07143e-05
67,2648.14,0.14981,0.1677,0.77315,0.98657,0.97683,0.99436,0.99219,0.14109,0.13493,0.76278,6.65714e-05,6.65714e-05,6.65714e-05
68,2688.38,0.14838,0.16417,0.77482,0.98632,0.97902,0.99437,0.9919,0.13789,0.13115,0.76265,5.24286e-05,5.24286e-05,5.24286e-05
69,2727.55,0.14322,0.14511,0.77543,0.95512,0.99812,0.99433,0.99165,0.13784,0.13057,0.76245,3.82857e-05,3.82857e-05,3.82857e-05
70,2766.72,0.14449,0.15913,0.77448,0.95795,0.99807,0.99438,0.99158,0.13547,0.12874,0.76228,2.41429e-05,2.41429e-05,2.41429e-05
