epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1605.34,0.32345,0.99501,0.83993,0.50908,0.91294,0.6617,0.65107,0.20835,0.8645,0.7697,0.000604,0.000604,0.000604
30,1643.58,0.32132,0.98127,0.83882,0.48874,0.9189,0.65197,0.6434,0.20785,0.87627,0.76785,0.000589857,0.000589857,0.000589857
31,1681.52,0.32739,0.98902,0.83781,0.48698,0.94511,0.66125,0.65102,0.22657,0.87197,0.77091,0.000575714,0.000575714,0.000575714
32,1718.78,0.31643,0.96643,0.83594,0.5031,0.9283,0.65917,0.65021,0.20508,0.85409,0.76798,0.000561571,0.000561571,0.000561571
33,1756.75,0.31171,0.94557,0.83611,0.50038,0.87362,0.64446,0.63736,0.21237,0.90362,0.76803,0.000547429,0.000547429,0.000547429
34,1794.7,0.31344,0.95047,0.83499,0.49703,0.95134,0.65896,0.65388,0.20416,0.85436,0.76777,0.000533286,0.000533286,0.000533286
35,1832.46,0.30975,0.93463,0.83599,0.51065,0.92811,0.66434,0.65873,0.19888,0.83597,0.76697,0.000519143,0.000519143,0.000519143
36,1870.97,0.30453,0.92462,0.83152,0.48381,0.96194,0.67388,0.66729,0.20737,0.82742,0.76747,0.000505,0.000505,0.000505
37,1910.01,0.29671,0.92375,0.8338,0.50589,0.9289,0.66288,0.65476,0.20367,0.84151,0.76709,0.000490857,0.000490857,0.000490857
38,1948.34,0.30077,0.91725,0.83592,0.50516,0.92652,0.66225,0.65395,0.19801,0.84698,0.76763,0.000476714,0.000476714,0.000476714
39,1986.86,0.29743,0.90263,0.83229,0.5478,0.88396,0.73568,0.72588,0.20703,0.81557,0.76856,0.000462571,0.000462571,0.000462571
40,2025.31,0.29624,0.88922,0.83122,0.5275,0.95058,0.76159,0.75436,0.19455,0.82947,0.76607,0.000448429,0.000448429,0.000448429
41,2063.46,0.28538,0.86,0.83045,0.54865,0.90027,0.79228,0.78302,0.19627,0.74722,0.76703,0.000434286,0.000434286,0.000434286
42,2101.43,0.29161,0.83305,0.82662,0.64006,0.86084,0.82124,0.81295,0.20358,0.69494,0.76716,0.000420143,0.000420143,0.000420143
43,2139.81,0.29481,0.82022,0.83506,0.62736,0.84801,0.80508,0.79889,0.18876,0.78647,0.76651,0.000406,0.000406,0.000406
44,2177.74,0.28292,0.80981,0.83102,0.43406,0.84596,0.59307,0.58504,0.19562,1.20805,0.76472,0.000391857,0.000391857,0.000391857
45,2215.56,0.28148,0.77625,0.82608,0.6304,0.8371,0.82242,0.8124,0.19104,0.69698,0.76632,0.000377714,0.000377714,0.000377714
46,2253.58,0.28802,0.77532,0.83126,0.75533,0.86604,0.91649,0.90868,0.18477,0.56152,0.76454,0.000363571,0.000363571,0.000363571
47,2292.37,0.27346,0.715,0.82537,0.61005,0.9199,0.87802,0.87083,0.18926,0.66515,0.76536,0.000349429,0.000349429,0.000349429
48,2331.3,0.27874,0.68626,0.82829,0.4647,0.86194,0.65159,0.63854,0.21982,1.19448,0.76838,0.000335286,0.000335286,0.000335286
49,2369.21,0.27822,0.68725,0.82655,0.80314,0.85623,0.94421,0.93531,0.19405,0.48324,0.76553,0.000321143,0.000321143,0.000321143
50,2407.48,0.26928,0.63273,0.82685,0.50248,0.84503,0.71688,0.70812,0.2028,1.07503,0.7666,0.000307,0.000307,0.000307
51,2444.98,0.27193,0.63555,0.82328,0.81161,0.87457,0.94967,0.94036,0.19585,0.46167,0.76612,0.000292857,0.000292857,0.000292857
52,2483.24,0.2805,0.64171,0.82588,0.83905,0.88646,0.95751,0.95181,0.18885,0.40315,0.7648,0.000278714,0.000278714,0.000278714
53,2521.7,0.26904,0.57202,0.82394,0.58354,0.9158,0.87292,0.86584,0.18874,0.68129,0.76436,0.000264571,0.000264571,0.000264571
54,2559.39,0.26804,0.5739,0.82647,0.818,0.93643,0.96777,0.96113,0.18273,0.3822,0.76416,0.000250429,0.000250429,0.000250429
55,2597.92,0.26434,0.56113,0.82404,0.77321,0.90825,0.9585,0.95416,0.17788,0.44703,0.76427,0.000236286,0.000236286,0.000236286
56,2635.51,0.26549,0.53869,0.82432,0.48878,0.78088,0.67727,0.67115,0.19913,1.2852,0.76552,0.000222143,0.000222143,0.000222143
57,2673.13,0.26687,0.54678,0.82442,0.71843,0.87186,0.87484,0.87042,0.17554,0.64417,0.7634,0.000208,0.000208,0.000208
58,2711.83,0.26148,0.5474,0.82138,0.76402,0.9141,0.94175,0.93296,0.18511,0.49132,0.76368,0.000193857,0.000193857,0.000193857
59,2750.1,0.25844,0.51629,0.82131,0.8568,0.87611,0.96925,0.96088,0.18529,0.40184,0.76449,0.000179714,0.000179714,0.000179714
60,2787.25,0.25732,0.48425,0.82357,0.91308,0.91013,0.98036,0.97599,0.18316,0.33336,0.76422,0.000165571,0.000165571,0.000165571
61,2825.48,0.21699,0.52299,0.79222,0.51606,0.81961,0.76085,0.74837,0.19881,1.18919,0.7636,0.000151429,0.000151429,0.000151429
62,2862.72,0.20659,0.42754,0.78992,0.67931,0.85569,0.90576,0.89808,0.18669,0.61878,0.7633,0.000137286,0.000137286,0.000137286
63,2899.97,0.20259,0.41714,0.79157,0.9134,0.96228,0.9922,0.98754,0.17161,0.27012,0.76156,0.000123143,0.000123143,0.000123143
64,2937.78,0.1983,0.37515,0.79034,0.93847,0.94182,0.98891,0.98239,0.17191,0.27572,0.7619,0.000109,0.000109,0.000109
65,2975.28,0.19583,0.34762,0.78952,0.93552,0.95729,0.99053,0.9861,0.1748,0.26535,0.76231,9.48571e-05,9.48571e-05,9.48571e-05
66,3012.7,0.19389,0.34579,0.7916,0.89605,0.93602,0.98236,0.97811,0.17369,0.3154,0.76235,8.07143e-05,8.07143e-05,8.07143e-05
67,3049.84,0.1942,0.33501,0.78826,0.93236,0.9524,0.99093,0.98676,0.17187,0.27444,0.76181,6.65714e-05,6.65714e-05,6.65714e-05
68,3087.13,0.19106,0.33443,0.7913,0.93427,0.96085,0.9909,0.98723,0.17157,0.25046,0.76217,5.24286e-05,5.24286e-05,5.24286e-05
69,3124.28,0.18811,0.32389,0.79003,0.94544,0.96325,0.98985,0.98368,0.1671,0.24848,0.76173,3.82857e-05,3.82857e-05,3.82857e-05
70,3161.43,0.19176,0.33593,0.78946,0.94934,0.96857,0.98189,0.97622,0.16877,0.2427,0.76146,2.41429e-05,2.41429e-05,2.41429e-05
